risk,risk_name,week,indicator,weight,value,composite_warning,warning_state
R3,Cost-reduction & sustainability (upside),9,cost_reduction,0.4,0.4557,0.5723,1
R3,Cost-reduction & sustainability (upside),10,cost_reduction,0.4,0.4667,0.3836,0
R3,Cost-reduction & sustainability (upside),11,cost_reduction,0.4,0.4681,0.3692,0
R3,Cost-reduction & sustainability (upside),12,cost_reduction,0.4,0.4547,0.3767,0
R3,Cost-reduction & sustainability (upside),13,cost_reduction,0.4,0.4545,0.3982,0
R3,Cost-reduction & sustainability (upside),14,cost_reduction,0.4,0.4431,0.3821,0
R3,Cost-reduction & sustainability (upside),15,cost_reduction,0.4,0.4653,0.3989,0
R3,Cost-reduction & sustainability (upside),16,cost_reduction,0.4,0.449,0.5741,1
R3,Cost-reduction & sustainability (upside),17,cost_reduction,0.4,0.4322,0.3766,0
R3,Cost-reduction & sustainability (upside),18,cost_reduction,0.4,0.4551,0.5889,1
R3,Cost-reduction & sustainability (upside),19,cost_reduction,0.4,0.4584,0.3902,0
R3,Cost-reduction & sustainability (upside),20,cost_reduction,0.4,0.4435,0.3597,0
R3,Cost-reduction & sustainability (upside),21,cost_reduction,0.4,0.4643,0.3976,0
R3,Cost-reduction & sustainability (upside),22,cost_reduction,0.4,0.4639,0.4048,0
R3,Cost-reduction & sustainability (upside),23,cost_reduction,0.4,0.4721,0.3665,0
R3,Cost-reduction & sustainability (upside),24,cost_reduction,0.4,0.4689,0.3928,0
R3,Cost-reduction & sustainability (upside),25,cost_reduction,0.4,0.4691,0.3647,0
R3,Cost-reduction & sustainability (upside),26,cost_reduction,0.4,0.449,0.5755,1
R3,Cost-reduction & sustainability (upside),27,cost_reduction,0.4,0.4772,0.3692,0
R3,Cost-reduction & sustainability (upside),28,cost_reduction,0.4,0.4629,0.5715,1
R3,Cost-reduction & sustainability (upside),29,cost_reduction,0.4,0.4559,0.585,1
R3,Cost-reduction & sustainability (upside),30,cost_reduction,0.4,0.4676,0.4097,0
R3,Cost-reduction & sustainability (upside),31,cost_reduction,0.4,0.4516,0.394,0
R3,Cost-reduction & sustainability (upside),32,cost_reduction,0.4,0.4608,0.3813,0
R3,Cost-reduction & sustainability (upside),33,cost_reduction,0.4,0.4742,0.411,0
R3,Cost-reduction & sustainability (upside),34,cost_reduction,0.4,0.4832,0.4049,0
R3,Cost-reduction & sustainability (upside),35,cost_reduction,0.4,0.4853,0.4126,0
R3,Cost-reduction & sustainability (upside),36,cost_reduction,0.4,0.4602,0.5684,1
R3,Cost-reduction & sustainability (upside),37,cost_reduction,0.4,0.4612,0.563,1
R3,Cost-reduction & sustainability (upside),38,cost_reduction,0.4,0.478,0.3744,0
R3,Cost-reduction & sustainability (upside),39,cost_reduction,0.4,0.4489,0.5558,1
R3,Cost-reduction & sustainability (upside),40,cost_reduction,0.4,0.4802,0.3671,0
R3,Cost-reduction & sustainability (upside),41,cost_reduction,0.4,0.4596,0.3797,0
R3,Cost-reduction & sustainability (upside),42,cost_reduction,0.4,0.437,0.3804,0
R3,Cost-reduction & sustainability (upside),43,cost_reduction,0.4,0.4343,0.3724,0
R3,Cost-reduction & sustainability (upside),44,cost_reduction,0.4,0.4805,0.3993,0
R3,Cost-reduction & sustainability (upside),45,cost_reduction,0.4,0.4333,0.3856,0
R3,Cost-reduction & sustainability (upside),46,cost_reduction,0.4,0.4468,0.3868,0
R3,Cost-reduction & sustainability (upside),47,cost_reduction,0.4,0.45,0.3746,0
R3,Cost-reduction & sustainability (upside),48,cost_reduction,0.4,0.4404,0.5532,1
R3,Cost-reduction & sustainability (upside),49,cost_reduction,0.4,0.4488,0.4089,0
R3,Cost-reduction & sustainability (upside),50,cost_reduction,0.4,0.4746,0.5716,1
R3,Cost-reduction & sustainability (upside),51,cost_reduction,0.4,0.4309,0.5526,1
R3,Cost-reduction & sustainability (upside),52,cost_reduction,0.4,0.4796,0.5883,1
R3,Cost-reduction & sustainability (upside),53,cost_reduction,0.4,0.4814,0.403,0
R3,Cost-reduction & sustainability (upside),54,cost_reduction,0.4,0.4523,0.3769,0
R3,Cost-reduction & sustainability (upside),55,cost_reduction,0.4,0.4392,0.3855,0
R3,Cost-reduction & sustainability (upside),56,cost_reduction,0.4,0.4661,0.3925,0
R3,Cost-reduction & sustainability (upside),57,cost_reduction,0.4,0.4372,0.3622,0
R3,Cost-reduction & sustainability (upside),58,cost_reduction,0.4,0.4519,0.4,0
R3,Cost-reduction & sustainability (upside),59,cost_reduction,0.4,0.4875,0.587,1
R3,Cost-reduction & sustainability (upside),60,cost_reduction,0.4,0.4897,0.5948,1
R3,Cost-reduction & sustainability (upside),61,cost_reduction,0.4,0.4763,0.3795,0
R3,Cost-reduction & sustainability (upside),62,cost_reduction,0.4,0.4487,0.3695,0
R3,Cost-reduction & sustainability (upside),63,cost_reduction,0.4,0.4713,0.3691,0
R3,Cost-reduction & sustainability (upside),64,cost_reduction,0.4,0.4723,0.3745,0
R3,Cost-reduction & sustainability (upside),65,cost_reduction,0.4,0.4533,0.401,0
R3,Cost-reduction & sustainability (upside),66,cost_reduction,0.4,0.4685,0.3868,0
R3,Cost-reduction & sustainability (upside),67,cost_reduction,0.4,0.4306,0.3614,0
R3,Cost-reduction & sustainability (upside),68,cost_reduction,0.4,0.4425,0.3934,0
R3,Cost-reduction & sustainability (upside),69,cost_reduction,0.4,0.4615,0.5618,1
R3,Cost-reduction & sustainability (upside),70,cost_reduction,0.4,0.4398,0.3983,0
R3,Cost-reduction & sustainability (upside),71,cost_reduction,0.4,0.44,0.5524,1
R3,Cost-reduction & sustainability (upside),72,cost_reduction,0.4,0.4802,0.3872,0
R3,Cost-reduction & sustainability (upside),73,cost_reduction,0.4,0.4893,0.3942,0
R3,Cost-reduction & sustainability (upside),74,cost_reduction,0.4,0.4634,0.5674,1
R3,Cost-reduction & sustainability (upside),75,cost_reduction,0.4,0.4803,0.5698,1
R3,Cost-reduction & sustainability (upside),76,cost_reduction,0.4,0.4894,0.5813,1
R3,Cost-reduction & sustainability (upside),77,cost_reduction,0.4,0.4385,0.5817,1
R3,Cost-reduction & sustainability (upside),78,cost_reduction,0.4,0.4569,0.4001,0
R3,Cost-reduction & sustainability (upside),79,cost_reduction,0.4,0.4536,0.3816,0
R3,Cost-reduction & sustainability (upside),80,cost_reduction,0.4,0.4348,0.3582,0
R3,Cost-reduction & sustainability (upside),81,cost_reduction,0.4,0.4753,0.3926,0
R3,Cost-reduction & sustainability (upside),82,cost_reduction,0.4,0.456,0.393,0
R3,Cost-reduction & sustainability (upside),83,cost_reduction,0.4,0.4582,0.3634,0
R3,Cost-reduction & sustainability (upside),84,cost_reduction,0.4,0.439,0.557,1
R3,Cost-reduction & sustainability (upside),85,cost_reduction,0.4,0.4409,0.5746,1
R3,Cost-reduction & sustainability (upside),86,cost_reduction,0.4,0.4844,0.5985,1
R3,Cost-reduction & sustainability (upside),87,cost_reduction,0.4,0.4327,0.3787,0
R3,Cost-reduction & sustainability (upside),88,cost_reduction,0.4,0.444,0.378,0
R3,Cost-reduction & sustainability (upside),89,cost_reduction,0.4,0.4475,0.5739,1
R3,Cost-reduction & sustainability (upside),90,cost_reduction,0.4,0.4594,0.4054,0
R3,Cost-reduction & sustainability (upside),91,cost_reduction,0.4,0.4652,0.5863,1
R3,Cost-reduction & sustainability (upside),92,cost_reduction,0.4,0.4596,0.3548,0
R3,Cost-reduction & sustainability (upside),93,cost_reduction,0.4,0.435,0.4024,0
R3,Cost-reduction & sustainability (upside),94,cost_reduction,0.4,0.4446,0.3894,0
R3,Cost-reduction & sustainability (upside),95,cost_reduction,0.4,0.4806,0.3838,0
R3,Cost-reduction & sustainability (upside),96,cost_reduction,0.4,0.4683,0.4116,0
R3,Cost-reduction & sustainability (upside),97,cost_reduction,0.4,0.4689,0.3656,0
R3,Cost-reduction & sustainability (upside),98,cost_reduction,0.4,0.4702,0.5678,1
R3,Cost-reduction & sustainability (upside),99,cost_reduction,0.4,0.4758,0.5675,1
R3,Cost-reduction & sustainability (upside),100,cost_reduction,0.4,0.4335,0.3856,0
R3,Cost-reduction & sustainability (upside),101,cost_reduction,0.4,0.452,0.3532,0
R3,Cost-reduction & sustainability (upside),102,cost_reduction,0.4,0.4624,0.3987,0
R3,Cost-reduction & sustainability (upside),103,cost_reduction,0.4,0.4503,0.5568,1
R3,Cost-reduction & sustainability (upside),104,cost_reduction,0.4,0.4807,0.3723,0
R3,Cost-reduction & sustainability (upside),105,cost_reduction,0.4,0.459,0.361,0
R3,Cost-reduction & sustainability (upside),106,cost_reduction,0.4,0.4761,0.4019,0
R3,Cost-reduction & sustainability (upside),107,cost_reduction,0.4,0.4811,0.3727,0
R3,Cost-reduction & sustainability (upside),108,cost_reduction,0.4,0.4603,0.5539,1
R3,Cost-reduction & sustainability (upside),109,cost_reduction,0.4,0.4846,0.5919,1
R3,Cost-reduction & sustainability (upside),110,cost_reduction,0.4,0.4652,0.3617,0
R3,Cost-reduction & sustainability (upside),111,cost_reduction,0.4,0.481,0.3595,0
R3,Cost-reduction & sustainability (upside),112,cost_reduction,0.4,0.4504,0.5655,1
R3,Cost-reduction & sustainability (upside),113,cost_reduction,0.4,0.4599,0.3819,0
R3,Cost-reduction & sustainability (upside),114,cost_reduction,0.4,0.4619,0.3923,0
R3,Cost-reduction & sustainability (upside),115,cost_reduction,0.4,0.4363,0.551,1
R3,Cost-reduction & sustainability (upside),116,cost_reduction,0.4,0.4539,0.4,0
R3,Cost-reduction & sustainability (upside),117,cost_reduction,0.4,0.485,0.3624,0
R3,Cost-reduction & sustainability (upside),118,cost_reduction,0.4,0.4678,0.3934,0
R3,Cost-reduction & sustainability (upside),119,cost_reduction,0.4,0.4407,0.3977,0
R3,Cost-reduction & sustainability (upside),120,cost_reduction,0.4,0.4503,0.3865,0
R3,Cost-reduction & sustainability (upside),121,cost_reduction,0.4,0.4415,0.3848,0
R3,Cost-reduction & sustainability (upside),122,cost_reduction,0.4,0.4315,0.3857,0
R3,Cost-reduction & sustainability (upside),123,cost_reduction,0.4,0.4856,0.5923,1
R3,Cost-reduction & sustainability (upside),124,cost_reduction,0.4,0.4569,0.3654,0
R3,Cost-reduction & sustainability (upside),125,cost_reduction,0.4,0.4485,0.5619,1
R3,Cost-reduction & sustainability (upside),126,cost_reduction,0.4,0.4659,0.3906,0
R3,Cost-reduction & sustainability (upside),127,cost_reduction,0.4,0.4304,0.38,0
R3,Cost-reduction & sustainability (upside),128,cost_reduction,0.4,0.4467,0.5553,1
R3,Cost-reduction & sustainability (upside),129,cost_reduction,0.4,0.4722,0.577,1
R3,Cost-reduction & sustainability (upside),130,cost_reduction,0.4,0.468,0.3664,0
R3,Cost-reduction & sustainability (upside),131,cost_reduction,0.4,0.4889,0.5754,1
R3,Cost-reduction & sustainability (upside),132,cost_reduction,0.4,0.4672,0.3702,0
R3,Cost-reduction & sustainability (upside),133,cost_reduction,0.4,0.4587,0.3721,0
R3,Cost-reduction & sustainability (upside),134,cost_reduction,0.4,0.4757,0.4088,0
R3,Cost-reduction & sustainability (upside),135,cost_reduction,0.4,0.4842,0.4151,0
R3,Cost-reduction & sustainability (upside),136,cost_reduction,0.4,0.4732,0.5682,1
R3,Cost-reduction & sustainability (upside),137,cost_reduction,0.4,0.4878,0.37,0
R3,Cost-reduction & sustainability (upside),138,cost_reduction,0.4,0.4769,0.3876,0
R3,Cost-reduction & sustainability (upside),139,cost_reduction,0.4,0.482,0.3612,0
R3,Cost-reduction & sustainability (upside),140,cost_reduction,0.4,0.4368,0.576,1
R3,Cost-reduction & sustainability (upside),141,cost_reduction,0.4,0.4739,0.4,0
R3,Cost-reduction & sustainability (upside),142,cost_reduction,0.4,0.4564,0.3619,0
R3,Cost-reduction & sustainability (upside),143,cost_reduction,0.4,0.4632,0.3607,0
R3,Cost-reduction & sustainability (upside),144,cost_reduction,0.4,0.4692,0.3651,0
R3,Cost-reduction & sustainability (upside),145,cost_reduction,0.4,0.4882,0.4101,0
R3,Cost-reduction & sustainability (upside),146,cost_reduction,0.4,0.4891,0.5731,1
R3,Cost-reduction & sustainability (upside),147,cost_reduction,0.4,0.4473,0.3855,0
R3,Cost-reduction & sustainability (upside),148,cost_reduction,0.4,0.474,0.3989,0
R3,Cost-reduction & sustainability (upside),149,cost_reduction,0.4,0.475,0.394,0
R3,Cost-reduction & sustainability (upside),150,cost_reduction,0.4,0.4508,0.5763,1
R3,Cost-reduction & sustainability (upside),151,cost_reduction,0.4,0.4374,0.388,0
R3,Cost-reduction & sustainability (upside),152,cost_reduction,0.4,0.4325,0.3646,0
R3,Cost-reduction & sustainability (upside),153,cost_reduction,0.4,0.4766,0.5741,1
R3,Cost-reduction & sustainability (upside),154,cost_reduction,0.4,0.4594,0.3905,0
R3,Cost-reduction & sustainability (upside),155,cost_reduction,0.4,0.4891,0.5916,1
R3,Cost-reduction & sustainability (upside),156,cost_reduction,0.4,0.4579,0.4053,0
R3,Cost-reduction & sustainability (upside),1,driver_adoption,0.25,0.0965,0.3642,0
R3,Cost-reduction & sustainability (upside),2,driver_adoption,0.25,0.1235,0.3788,0
R3,Cost-reduction & sustainability (upside),3,driver_adoption,0.25,0.1233,0.3766,0
R3,Cost-reduction & sustainability (upside),4,driver_adoption,0.25,0.1155,0.3692,0
R3,Cost-reduction & sustainability (upside),5,driver_adoption,0.25,0.8651,0.5572,1
R3,Cost-reduction & sustainability (upside),6,driver_adoption,0.25,0.1871,0.3854,0
R3,Cost-reduction & sustainability (upside),7,driver_adoption,0.25,0.1094,0.3749,0
R3,Cost-reduction & sustainability (upside),8,driver_adoption,0.25,0.2398,0.4025,0
R3,Cost-reduction & sustainability (upside),9,driver_adoption,0.25,0.9277,0.5723,1
R3,Cost-reduction & sustainability (upside),10,driver_adoption,0.25,0.1462,0.3836,0
R3,Cost-reduction & sustainability (upside),11,driver_adoption,0.25,0.1157,0.3692,0
R3,Cost-reduction & sustainability (upside),12,driver_adoption,0.25,0.1571,0.3767,0
R3,Cost-reduction & sustainability (upside),13,driver_adoption,0.25,0.2197,0.3982,0
R3,Cost-reduction & sustainability (upside),14,driver_adoption,0.25,0.1805,0.3821,0
R3,Cost-reduction & sustainability (upside),15,driver_adoption,0.25,0.2109,0.3989,0
R3,Cost-reduction & sustainability (upside),16,driver_adoption,0.25,0.9221,0.5741,1
R3,Cost-reduction & sustainability (upside),17,driver_adoption,0.25,0.1766,0.3766,0
R3,Cost-reduction & sustainability (upside),18,driver_adoption,0.25,0.981,0.5889,1
R3,Cost-reduction & sustainability (upside),19,driver_adoption,0.25,0.197,0.3902,0
R3,Cost-reduction & sustainability (upside),20,driver_adoption,0.25,0.0905,0.3597,0
R3,Cost-reduction & sustainability (upside),21,driver_adoption,0.25,0.189,0.3976,0
R3,Cost-reduction & sustainability (upside),22,driver_adoption,0.25,0.2221,0.4048,0
R3,Cost-reduction & sustainability (upside),23,driver_adoption,0.25,0.0764,0.3665,0
R3,Cost-reduction & sustainability (upside),24,driver_adoption,0.25,0.1729,0.3928,0
R3,Cost-reduction & sustainability (upside),25,driver_adoption,0.25,0.069,0.3647,0
R3,Cost-reduction & sustainability (upside),26,driver_adoption,0.25,0.9751,0.5755,1
R3,Cost-reduction & sustainability (upside),27,driver_adoption,0.25,0.0669,0.3692,0
R3,Cost-reduction & sustainability (upside),28,driver_adoption,0.25,0.8942,0.5715,1
R3,Cost-reduction & sustainability (upside),29,driver_adoption,0.25,0.9581,0.585,1
R3,Cost-reduction & sustainability (upside),30,driver_adoption,0.25,0.2418,0.4097,0
R3,Cost-reduction & sustainability (upside),31,driver_adoption,0.25,0.2102,0.394,0
R3,Cost-reduction & sustainability (upside),32,driver_adoption,0.25,0.1687,0.3813,0
R3,Cost-reduction & sustainability (upside),33,driver_adoption,0.25,0.2065,0.411,0
R3,Cost-reduction & sustainability (upside),34,driver_adoption,0.25,0.209,0.4049,0
R3,Cost-reduction & sustainability (upside),35,driver_adoption,0.25,0.2392,0.4126,0
R3,Cost-reduction & sustainability (upside),36,driver_adoption,0.25,0.8837,0.5684,1
R3,Cost-reduction & sustainability (upside),37,driver_adoption,0.25,0.8672,0.563,1
R3,Cost-reduction & sustainability (upside),38,driver_adoption,0.25,0.069,0.3744,0
R3,Cost-reduction & sustainability (upside),39,driver_adoption,0.25,0.8715,0.5558,1
R3,Cost-reduction & sustainability (upside),40,driver_adoption,0.25,0.0843,0.3671,0
R3,Cost-reduction & sustainability (upside),41,driver_adoption,0.25,0.163,0.3797,0
R3,Cost-reduction & sustainability (upside),42,driver_adoption,0.25,0.1645,0.3804,0
R3,Cost-reduction & sustainability (upside),43,driver_adoption,0.25,0.1432,0.3724,0
R3,Cost-reduction & sustainability (upside),44,driver_adoption,0.25,0.1545,0.3993,0
R3,Cost-reduction & sustainability (upside),45,driver_adoption,0.25,0.2028,0.3856,0
R3,Cost-reduction & sustainability (upside),46,driver_adoption,0.25,0.2098,0.3868,0
R3,Cost-reduction & sustainability (upside),47,driver_adoption,0.25,0.1484,0.3746,0
R3,Cost-reduction & sustainability (upside),48,driver_adoption,0.25,0.8701,0.5532,1
R3,Cost-reduction & sustainability (upside),49,driver_adoption,0.25,0.2362,0.4089,0
R3,Cost-reduction & sustainability (upside),50,driver_adoption,0.25,0.8822,0.5716,1
R3,Cost-reduction & sustainability (upside),51,driver_adoption,0.25,0.8685,0.5526,1
R3,Cost-reduction & sustainability (upside),52,driver_adoption,0.25,0.9449,0.5883,1
R3,Cost-reduction & sustainability (upside),53,driver_adoption,0.25,0.1816,0.403,0
R3,Cost-reduction & sustainability (upside),54,driver_adoption,0.25,0.1337,0.3769,0
R3,Cost-reduction & sustainability (upside),55,driver_adoption,0.25,0.2049,0.3855,0
R3,Cost-reduction & sustainability (upside),56,driver_adoption,0.25,0.1842,0.3925,0
R3,Cost-reduction & sustainability (upside),57,driver_adoption,0.25,0.1167,0.3622,0
R3,Cost-reduction & sustainability (upside),58,driver_adoption,0.25,0.2297,0.4,0
R3,Cost-reduction & sustainability (upside),59,driver_adoption,0.25,0.9502,0.587,1
R3,Cost-reduction & sustainability (upside),60,driver_adoption,0.25,0.9535,0.5948,1
R3,Cost-reduction & sustainability (upside),61,driver_adoption,0.25,0.1228,0.3795,0
R3,Cost-reduction & sustainability (upside),62,driver_adoption,0.25,0.1129,0.3695,0
R3,Cost-reduction & sustainability (upside),63,driver_adoption,0.25,0.0815,0.3691,0
R3,Cost-reduction & sustainability (upside),64,driver_adoption,0.25,0.0796,0.3745,0
R3,Cost-reduction & sustainability (upside),65,driver_adoption,0.25,0.2372,0.401,0
R3,Cost-reduction & sustainability (upside),66,driver_adoption,0.25,0.1376,0.3868,0
R3,Cost-reduction & sustainability (upside),67,driver_adoption,0.25,0.1267,0.3614,0
R3,Cost-reduction & sustainability (upside),68,driver_adoption,0.25,0.1959,0.3934,0
R3,Cost-reduction & sustainability (upside),69,driver_adoption,0.25,0.8901,0.5618,1
R3,Cost-reduction & sustainability (upside),70,driver_adoption,0.25,0.2372,0.3983,0
R3,Cost-reduction & sustainability (upside),71,driver_adoption,0.25,0.8535,0.5524,1
R3,Cost-reduction & sustainability (upside),72,driver_adoption,0.25,0.1459,0.3872,0
R3,Cost-reduction & sustainability (upside),73,driver_adoption,0.25,0.1253,0.3942,0
R3,Cost-reduction & sustainability (upside),74,driver_adoption,0.25,0.8648,0.5674,1
R3,Cost-reduction & sustainability (upside),75,driver_adoption,0.25,0.8696,0.5698,1
R3,Cost-reduction & sustainability (upside),76,driver_adoption,0.25,0.9087,0.5813,1
R3,Cost-reduction & sustainability (upside),77,driver_adoption,0.25,0.9853,0.5817,1
R3,Cost-reduction & sustainability (upside),78,driver_adoption,0.25,0.2201,0.4001,0
R3,Cost-reduction & sustainability (upside),79,driver_adoption,0.25,0.1774,0.3816,0
R3,Cost-reduction & sustainability (upside),80,driver_adoption,0.25,0.0744,0.3582,0
R3,Cost-reduction & sustainability (upside),81,driver_adoption,0.25,0.1677,0.3926,0
R3,Cost-reduction & sustainability (upside),82,driver_adoption,0.25,0.1872,0.393,0
R3,Cost-reduction & sustainability (upside),83,driver_adoption,0.25,0.0525,0.3634,0
R3,Cost-reduction & sustainability (upside),84,driver_adoption,0.25,0.8653,0.557,1
R3,Cost-reduction & sustainability (upside),85,driver_adoption,0.25,0.9661,0.5746,1
R3,Cost-reduction & sustainability (upside),86,driver_adoption,0.25,0.9616,0.5985,1
R3,Cost-reduction & sustainability (upside),87,driver_adoption,0.25,0.1417,0.3787,0
R3,Cost-reduction & sustainability (upside),88,driver_adoption,0.25,0.1385,0.378,0
R3,Cost-reduction & sustainability (upside),89,driver_adoption,0.25,0.9348,0.5739,1
R3,Cost-reduction & sustainability (upside),90,driver_adoption,0.25,0.2337,0.4054,0
R3,Cost-reduction & sustainability (upside),91,driver_adoption,0.25,0.9344,0.5863,1
R3,Cost-reduction & sustainability (upside),92,driver_adoption,0.25,0.0721,0.3548,0
R3,Cost-reduction & sustainability (upside),93,driver_adoption,0.25,0.2494,0.4024,0
R3,Cost-reduction & sustainability (upside),94,driver_adoption,0.25,0.2258,0.3894,0
R3,Cost-reduction & sustainability (upside),95,driver_adoption,0.25,0.1068,0.3838,0
R3,Cost-reduction & sustainability (upside),96,driver_adoption,0.25,0.2174,0.4116,0
R3,Cost-reduction & sustainability (upside),97,driver_adoption,0.25,0.0713,0.3656,0
R3,Cost-reduction & sustainability (upside),98,driver_adoption,0.25,0.8847,0.5678,1
R3,Cost-reduction & sustainability (upside),99,driver_adoption,0.25,0.8831,0.5675,1
R3,Cost-reduction & sustainability (upside),100,driver_adoption,0.25,0.18,0.3856,0
R3,Cost-reduction & sustainability (upside),101,driver_adoption,0.25,0.0681,0.3532,0
R3,Cost-reduction & sustainability (upside),102,driver_adoption,0.25,0.2294,0.3987,0
R3,Cost-reduction & sustainability (upside),103,driver_adoption,0.25,0.8593,0.5568,1
R3,Cost-reduction & sustainability (upside),104,driver_adoption,0.25,0.0982,0.3723,0
R3,Cost-reduction & sustainability (upside),105,driver_adoption,0.25,0.0786,0.361,0
R3,Cost-reduction & sustainability (upside),106,driver_adoption,0.25,0.2054,0.4019,0
R3,Cost-reduction & sustainability (upside),107,driver_adoption,0.25,0.0896,0.3727,0
R3,Cost-reduction & sustainability (upside),108,driver_adoption,0.25,0.8701,0.5539,1
R3,Cost-reduction & sustainability (upside),109,driver_adoption,0.25,0.9789,0.5919,1
R3,Cost-reduction & sustainability (upside),110,driver_adoption,0.25,0.0572,0.3617,0
R3,Cost-reduction & sustainability (upside),111,driver_adoption,0.25,0.0511,0.3595,0
R3,Cost-reduction & sustainability (upside),112,driver_adoption,0.25,0.8715,0.5655,1
R3,Cost-reduction & sustainability (upside),113,driver_adoption,0.25,0.1712,0.3819,0
R3,Cost-reduction & sustainability (upside),114,driver_adoption,0.25,0.2103,0.3923,0
R3,Cost-reduction & sustainability (upside),115,driver_adoption,0.25,0.8578,0.551,1
R3,Cost-reduction & sustainability (upside),116,driver_adoption,0.25,0.2199,0.4,0
R3,Cost-reduction & sustainability (upside),117,driver_adoption,0.25,0.0614,0.3624,0
R3,Cost-reduction & sustainability (upside),118,driver_adoption,0.25,0.2102,0.3934,0
R3,Cost-reduction & sustainability (upside),119,driver_adoption,0.25,0.2356,0.3977,0
R3,Cost-reduction & sustainability (upside),120,driver_adoption,0.25,0.2044,0.3865,0
R3,Cost-reduction & sustainability (upside),121,driver_adoption,0.25,0.1896,0.3848,0
R3,Cost-reduction & sustainability (upside),122,driver_adoption,0.25,0.2176,0.3857,0
R3,Cost-reduction & sustainability (upside),123,driver_adoption,0.25,0.9725,0.5923,1
R3,Cost-reduction & sustainability (upside),124,driver_adoption,0.25,0.0904,0.3654,0
R3,Cost-reduction & sustainability (upside),125,driver_adoption,0.25,0.8561,0.5619,1
R3,Cost-reduction & sustainability (upside),126,driver_adoption,0.25,0.1509,0.3906,0
R3,Cost-reduction & sustainability (upside),127,driver_adoption,0.25,0.199,0.38,0
R3,Cost-reduction & sustainability (upside),128,driver_adoption,0.25,0.8849,0.5553,1
R3,Cost-reduction & sustainability (upside),129,driver_adoption,0.25,0.93,0.577,1
R3,Cost-reduction & sustainability (upside),130,driver_adoption,0.25,0.081,0.3664,0
R3,Cost-reduction & sustainability (upside),131,driver_adoption,0.25,0.8569,0.5754,1
R3,Cost-reduction & sustainability (upside),132,driver_adoption,0.25,0.0886,0.3702,0
R3,Cost-reduction & sustainability (upside),133,driver_adoption,0.25,0.1042,0.3721,0
R3,Cost-reduction & sustainability (upside),134,driver_adoption,0.25,0.192,0.4088,0
R3,Cost-reduction & sustainability (upside),135,driver_adoption,0.25,0.246,0.4151,0
R3,Cost-reduction & sustainability (upside),136,driver_adoption,0.25,0.8573,0.5682,1
R3,Cost-reduction & sustainability (upside),137,driver_adoption,0.25,0.0609,0.37,0
R3,Cost-reduction & sustainability (upside),138,driver_adoption,0.25,0.1733,0.3876,0
R3,Cost-reduction & sustainability (upside),139,driver_adoption,0.25,0.0585,0.3612,0
R3,Cost-reduction & sustainability (upside),140,driver_adoption,0.25,0.9764,0.576,1
R3,Cost-reduction & sustainability (upside),141,driver_adoption,0.25,0.1919,0.4,0
R3,Cost-reduction & sustainability (upside),142,driver_adoption,0.25,0.0846,0.3619,0
R3,Cost-reduction & sustainability (upside),143,driver_adoption,0.25,0.0683,0.3607,0
R3,Cost-reduction & sustainability (upside),144,driver_adoption,0.25,0.0867,0.3651,0
R3,Cost-reduction & sustainability (upside),145,driver_adoption,0.25,0.246,0.4101,0
R3,Cost-reduction & sustainability (upside),146,driver_adoption,0.25,0.8688,0.5731,1
R3,Cost-reduction & sustainability (upside),147,driver_adoption,0.25,0.2068,0.3855,0
R3,Cost-reduction & sustainability (upside),148,driver_adoption,0.25,0.1773,0.3989,0
R3,Cost-reduction & sustainability (upside),149,driver_adoption,0.25,0.1645,0.394,0
R3,Cost-reduction & sustainability (upside),150,driver_adoption,0.25,0.9148,0.5763,1
R3,Cost-reduction & sustainability (upside),151,driver_adoption,0.25,0.2392,0.388,0
R3,Cost-reduction & sustainability (upside),152,driver_adoption,0.25,0.1103,0.3646,0
R3,Cost-reduction & sustainability (upside),153,driver_adoption,0.25,0.8873,0.5741,1
R3,Cost-reduction & sustainability (upside),154,driver_adoption,0.25,0.19,0.3905,0
R3,Cost-reduction & sustainability (upside),155,driver_adoption,0.25,0.9169,0.5916,1
R3,Cost-reduction & sustainability (upside),156,driver_adoption,0.25,0.2381,0.4053,0
R3,Cost-reduction & sustainability (upside),1,otdpi,0.2,0.4887,0.3642,0
R3,Cost-reduction & sustainability (upside),2,otdpi,0.2,0.4547,0.3788,0
R3,Cost-reduction & sustainability (upside),3,otdpi,0.2,0.4776,0.3766,0
R3,Cost-reduction & sustainability (upside),4,otdpi,0.2,0.4351,0.3692,0
R3,Cost-reduction & sustainability (upside),5,otdpi,0.2,0.4633,0.5572,1
R3,Cost-reduction & sustainability (upside),6,otdpi,0.2,0.4781,0.3854,0
R3,Cost-reduction & sustainability (upside),7,otdpi,0.2,0.4855,0.3749,0
R3,Cost-reduction & sustainability (upside),8,otdpi,0.2,0.4794,0.4025,0
R3,Cost-reduction & sustainability (upside),9,otdpi,0.2,0.4322,0.5723,1
R3,Cost-reduction & sustainability (upside),10,otdpi,0.2,0.4524,0.3836,0
R3,Cost-reduction & sustainability (upside),11,otdpi,0.2,0.4329,0.3692,0
R3,Cost-reduction & sustainability (upside),12,otdpi,0.2,0.4366,0.3767,0
R3,Cost-reduction & sustainability (upside),13,otdpi,0.2,0.4705,0.3982,0
R3,Cost-reduction & sustainability (upside),14,otdpi,0.2,0.4728,0.3821,0
R3,Cost-reduction & sustainability (upside),15,otdpi,0.2,0.4764,0.3989,0
